satisfaccion_laboral,ultima_evaluacion_desempeño,average_montly_hours,time_spend_company,fue_promocionado,Department,ultima_evaluacion_superior,salida,edad,estado_civil,ausencias_90d,tardanzas_90d,salidas_tempranas_90d,horas_extras_90d
0.74,0.94,157,2,0,sales,1,0,30,2,2,6,2,1
0.83,0.57,222,2,0,sales,0.6008189402,0,49,0,1,4,1,6
0.24,0.88,199,5,0,sales,0.7860728604,0,37,1,2,1,0,4
0.93,0.89,255,7,0,sales,0.9026106157,0,32,1,5,2,0,4
0.96,0.62,253,7,0,sales,0.5547496511,0,55,1,1,1,3,6
0.16,0.68,149,7,0,sales,0.6270402004,0,46,0,5,0,1,6
0.21,0.85,285,7,0,sales,0.8054584125,0,42,0,1,0,2,3
0.69,0.54,164,7,0,sales,0.4089957741,0,26,0,0,1,0,2
0.66,0.96,243,3,0,sales,1,0,32,1,3,0,2,2
0.67,0.39,207,7,0,sales,0.2494603884,0,30,2,0,1,3,4
0.85,0.58,186,7,0,sales,0.628749062,0,32,1,0,3,1,1
0.37,0.92,211,7,0,sales,0.8813682943,0,58,1,3,1,0,3
0.64,0.64,190,3,0,sales,0.6838030873,0,22,1,0,2,7,2
0.91,0.82,241,3,0,sales,0.7768744759,0,47,0,2,2,1,2
0.96,0.68,206,3,0,sales,0.7321251939,0,31,0,2,2,2,3
0.74,0.7,273,3,0,sales,0.7687706528,0,40,1,0,2,1,0
0.94,0.99,157,3,0,sales,1,0,37,0,2,5,2,2
0.37,0.72,183,2,0,sales,0.6041885944,0,58,1,0,3,0,3
0.92,0.85,151,6,0,sales,0.8970679704,0,25,1,0,3,2,5
0.86,0.72,217,3,0,sales,0.6539962648,0,35,0,2,1,3,1
0.66,0.49,235,8,0,sales,0.3486404112,0,51,1,2,1,0,4
0.19,0.61,127,8,0,sales,0.5844492016,0,28,1,1,1,2,2
0.65,0.61,167,8,0,sales,0.5900629308,0,33,1,1,1,2,2
0.92,0.44,260,8,0,sales,0.43015224,0,45,1,2,3,1,2
0.83,0.8,240,8,0,sales,0.8614472496,0,60,2,3,3,3,1
0.94,0.82,187,3,0,sales,0.7626531427,0,43,2,3,2,1,3
0.42,0.69,126,2,0,sales,0.6345841539,0,51,2,1,0,0,3
0.78,0.53,168,3,0,sales,0.3981656769,0,60,1,1,3,2,5
0.58,0.76,197,5,0,sales,0.8160463648,0,41,2,0,2,0,5
0.5,0.64,170,8,0,sales,0.6603478274,0,47,0,3,2,1,1
0.82,0.76,219,8,0,IT,0.7148275338,0,26,2,1,5,0,3
0.97,0.92,137,8,0,product_mng,0.9815566937,0,27,2,1,1,2,7
0.8,0.93,225,4,0,product_mng,0.9412073248,0,55,0,1,1,2,2
0.82,0.84,194,3,0,product_mng,0.8307734838,0,26,1,0,4,0,3
0.95,0.99,251,4,0,product_mng,0.9933973631,0,31,0,2,1,1,2
0.88,0.51,195,4,0,IT,0.5509044376,0,49,1,0,0,1,1
0.5,0.86,180,7,1,management,0.9080007814,0,24,1,3,0,2,2
0.53,0.8,225,7,1,management,0.7366873457,0,34,1,1,3,1,4
0.82,0.74,229,7,1,management,0.632223009,0,23,0,0,3,0,1
0.15,0.74,144,7,1,management,0.6369902544,0,56,1,0,1,1,3
0.92,0.7,129,3,1,management,0.7418172658,0,49,2,1,2,3,1
0.53,0.74,172,10,1,management,0.8518619857,0,58,1,1,0,0,3
0.58,1,220,10,0,marketing,0.9728488835,0,44,0,1,4,0,1
0.88,0.74,273,10,0,sales,0.6408560481,0,44,1,1,2,0,3
0.85,0.72,245,10,0,accounting,0.7969807495,0,56,2,0,2,1,5
0.99,0.68,264,10,0,support,0.7797468423,0,60,0,0,3,0,1
0.94,0.73,268,10,0,technical,0.8441747329,0,53,1,1,3,1,4
0.63,0.94,172,3,0,management,0.9720494287,0,23,0,4,0,1,5
0.85,0.9,245,3,0,marketing,1,0,37,1,3,2,3,3
0.95,0.66,192,3,0,marketing,0.5146244875,0,37,0,0,0,1,3
0.71,0.66,268,4,0,marketing,0.5421707405,0,24,1,2,0,5,2
0.49,0.88,244,3,0,sales,0.7577728201,0,49,1,2,2,1,6
0.71,0.69,222,4,0,sales,0.7537814053,0,50,0,2,2,2,2
0.52,0.62,239,2,0,sales,0.4908745351,0,41,1,2,1,0,2
0.48,0.72,143,4,0,sales,0.7189093117,0,57,0,0,2,3,5
0.82,0.79,160,3,0,sales,0.7818120696,0,54,0,2,0,3,5
0.83,0.76,255,7,0,sales,0.7032110571,0,43,0,4,2,1,6
0.85,0.87,152,7,0,sales,0.981121551,0,29,2,0,3,1,2
0.57,0.64,226,7,0,sales,0.5411299606,0,45,0,0,1,1,4
0.16,0.63,266,7,0,IT,0.5857388353,0,58,1,2,4,2,2
0.85,0.64,256,7,0,product_mng,0.72225145,0,41,2,4,2,1,3
0.82,0.67,198,3,0,product_mng,0.5291266943,0,33,2,0,2,0,1
0.9,0.89,254,7,0,product_mng,0.9418851201,0,41,0,3,4,2,3
0.92,0.64,104,7,0,product_mng,0.7349193179,0,41,2,2,2,0,3
0.9,0.48,136,7,0,IT,0.6096803517,0,25,2,0,3,0,1
0.82,0.8,205,3,0,IT,0.9128889921,0,51,1,2,0,0,0
0.84,0.81,236,3,0,IT,0.7558152351,0,52,1,0,3,1,4
0.92,0.65,176,3,0,IT,0.6759092424,0,43,1,1,2,1,4
0.82,0.82,148,3,0,IT,0.6931880479,0,36,2,1,1,2,3
0.8,0.8,146,3,0,IT,0.7273610011,0,59,1,3,2,1,1
0.6,0.85,242,2,0,IT,0.7282667136,0,58,0,3,2,0,0
0.14,0.38,115,6,0,marketing,0.324556187,0,49,2,1,5,0,0
0.85,0.89,150,3,0,accounting,1,0,32,2,2,4,0,1
0.55,0.81,239,8,0,accounting,0.7641500519,0,35,0,1,2,1,3
0.49,0.71,178,8,0,IT,0.7285694309,0,32,1,2,3,3,0
0.82,0.58,263,8,0,IT,0.5600142544,0,30,1,4,0,3,3
0.59,0.77,272,8,0,management,0.7576749573,0,45,2,1,6,5,2
0.9,0.82,133,8,0,marketing,0.9608716156,0,31,2,0,2,1,4
0.62,0.72,149,3,0,marketing,0.6588463405,0,59,2,2,2,3,4
0.61,0.68,193,2,0,marketing,0.7181973409,0,58,2,1,1,1,5
0.52,0.55,174,3,0,sales,0.5260188009,0,53,1,1,1,0,0
0.79,0.87,223,5,0,sales,0.7383438543,0,41,0,0,5,0,4
0.49,0.89,201,8,0,sales,0.8867992495,0,35,1,2,1,1,3
0.73,0.67,139,8,0,sales,0.7640029987,0,59,0,2,0,2,6
0.67,0.49,241,8,0,sales,0.3696258906,0,25,1,1,3,6,3
0.52,0.61,187,4,0,sales,0.4808775542,0,45,1,3,1,2,7
0.72,0.64,192,3,0,sales,0.5360894561,0,53,2,0,6,2,1
0.48,0.5,142,4,0,IT,0.5793200334,0,31,0,2,0,0,4
0.19,0.79,229,4,0,product_mng,0.8571986152,0,37,2,0,0,0,3
0.49,0.49,104,7,0,product_mng,0.5095053307,0,60,0,3,0,2,2
0.9,0.76,255,7,0,product_mng,0.7504679212,0,53,1,2,2,2,1
0.49,0.49,212,7,0,product_mng,0.6064977444,0,39,0,1,2,0,1
0.6,0.53,235,7,0,IT,0.6100093472,0,46,2,0,3,0,0
0.62,0.85,237,3,0,IT,0.9435826754,0,28,0,0,3,0,2
0.64,0.5,253,10,1,management,0.5939786904,0,39,2,3,1,0,4
0.22,0.94,193,10,1,management,0.9828151464,0,39,1,3,2,1,2
0.9,0.55,259,10,1,management,0.5374043873,0,24,1,0,1,2,4
0.74,0.95,266,10,1,management,1,0,22,2,3,1,0,2
0.85,0.54,185,10,1,management,0.6678022253,0,54,1,0,2,0,4
0.33,0.65,172,10,1,marketing,0.507141813,0,28,0,2,3,1,3
0.5,0.73,180,3,0,IT,0.595466462,0,31,1,0,0,0,5
0.38,0.53,157,3,0,sales,0.6676229891,1,29,0,2,1,1,5
0.8,0.86,262,6,0,sales,0.7931481842,2,53,1,2,1,4,2
0.11,0.88,272,4,0,sales,0.9920108319,1,44,0,2,1,2,4
0.72,0.87,223,5,0,sales,0.8366385357,1,38,2,0,2,2,2
0.37,0.52,159,3,0,sales,0.4057300173,1,35,1,2,3,0,3
0.41,0.5,153,3,0,sales,0.3741329601,2,38,1,1,1,1,1
0.1,0.77,247,4,0,sales,0.6669523697,2,46,1,1,3,3,4
0.92,0.85,259,5,0,sales,0.7749679585,2,42,1,0,1,3,3
0.89,1,224,5,0,sales,0.9965555062,2,27,1,4,2,0,4
0.42,0.53,142,3,0,sales,0.5904493702,2,41,0,1,3,2,4
0.45,0.54,135,3,0,sales,0.6859195729,1,41,1,5,4,2,2
0.11,0.81,305,4,0,sales,0.792452023,2,47,1,0,0,3,3
0.84,0.92,234,5,0,sales,0.9254554827,2,53,0,0,1,2,3
0.41,0.55,148,3,0,sales,0.5565447104,1,29,2,3,0,1,3
0.36,0.56,137,3,0,sales,0.5718303066,2,50,1,2,3,1,3
0.38,0.54,143,3,0,sales,0.5453221971,1,38,0,2,2,1,1
0.45,0.47,160,3,0,sales,0.3226324265,2,39,0,3,3,0,3
0.78,0.99,255,6,0,sales,0.8405174466,2,39,1,2,1,1,3
0.45,0.51,160,3,1,sales,0.3892998954,2,32,0,2,3,3,3
0.76,0.89,262,5,0,sales,0.770466981,1,33,0,1,1,1,1
0.11,0.83,282,4,0,sales,0.8914690727,1,36,0,1,3,1,2
0.38,0.55,147,3,0,sales,0.4614748098,1,47,1,0,3,0,2
0.09,0.95,304,4,0,sales,1,1,24,2,1,3,1,4
0.46,0.57,139,3,0,sales,0.6985818989,1,24,1,1,1,1,2
0.4,0.53,158,3,0,sales,0.6727680014,2,59,1,1,0,2,1
0.89,0.92,242,5,0,sales,1,1,56,0,3,2,2,3
0.82,0.87,239,5,0,sales,0.8015664966,1,30,1,2,1,0,2
0.4,0.49,135,3,0,sales,0.4929330534,2,25,1,1,0,1,4
0.41,0.46,128,3,0,accounting,0.3626364911,2,41,0,2,1,2,4
0.38,0.5,132,3,0,accounting,0.5918628966,1,36,0,1,0,0,1
0.09,0.62,294,4,0,accounting,0.7365295115,1,50,1,1,1,1,5
0.45,0.57,134,3,0,hr,0.6753866518,1,26,0,1,2,0,4
0.4,0.51,145,3,0,hr,0.4900100846,2,60,2,3,1,1,8
0.45,0.55,140,3,0,hr,0.6276021654,1,28,2,3,0,3,2
0.84,0.87,246,6,0,hr,0.7492737509,1,29,1,1,2,3,3
0.1,0.94,255,4,0,technical,0.8020734312,2,53,0,1,0,2,2
0.38,0.46,137,3,0,technical,0.5359709243,2,57,1,1,3,3,0
0.45,0.5,126,3,0,technical,0.4776065823,2,54,2,4,1,2,3
0.11,0.89,306,4,0,technical,1,1,58,2,2,2,1,3
0.41,0.54,152,3,0,technical,0.4191762648,2,53,1,1,3,1,0
0.87,0.88,269,5,0,technical,0.9866883045,2,57,0,1,2,2,1
0.45,0.48,158,3,0,technical,0.4739949197,1,55,2,1,2,0,0
0.4,0.46,127,3,0,technical,0.5581450587,1,46,0,4,2,2,2
0.1,0.8,281,4,0,technical,0.8951381847,2,53,0,2,2,1,2
0.09,0.89,276,4,0,technical,1,1,23,2,0,4,0,3
0.84,0.74,182,4,0,technical,0.6793550034,1,30,2,1,4,0,2
0.4,0.55,147,3,0,support,0.684939806,1,59,0,1,1,3,2
0.57,0.7,273,6,0,support,0.5955000881,1,50,2,0,3,1,5
0.4,0.54,148,3,0,support,0.4145906333,2,59,0,1,0,0,4
0.43,0.47,147,3,0,support,0.4494846552,2,39,1,3,1,0,2
0.13,0.78,152,2,0,support,0.8784968906,1,43,0,1,0,3,0
0.44,0.55,135,3,0,support,0.5420263392,1,56,1,3,2,1,3
0.38,0.55,134,3,0,support,0.6487860033,2,36,1,3,2,1,2
0.39,0.54,132,3,0,support,0.6089060417,2,28,2,3,1,1,3
0.1,0.92,307,4,0,support,0.8328285158,2,34,2,0,1,4,2
0.37,0.46,140,3,0,support,0.5946644875,1,57,2,1,5,2,5
0.11,0.94,255,4,0,support,0.8082343506,2,37,1,2,0,1,5
0.1,0.81,309,4,0,technical,0.9294839123,2,42,1,2,4,1,4
0.38,0.54,128,3,0,technical,0.4813330347,1,49,2,1,1,2,1
0.85,1,225,5,0,technical,1,1,31,2,2,1,4,4
0.85,0.91,226,5,0,management,0.8867055618,2,40,2,2,1,1,4
0.11,0.93,308,4,0,IT,0.8315503671,1,38,1,2,2,1,3
0.1,0.95,244,5,0,IT,0.9074440599,1,22,2,0,4,2,1
0.36,0.56,132,3,0,IT,0.4678803309,2,34,2,2,3,1,2
0.11,0.94,286,4,0,IT,0.8511659426,2,57,1,1,3,1,3
0.81,0.7,161,4,0,IT,0.6061170508,2,41,1,1,1,1,2
0.43,0.54,153,3,0,product_mng,0.5367052141,1,27,2,3,3,0,3
0.9,0.98,264,6,0,product_mng,1,2,44,1,2,2,0,1
0.76,0.86,223,5,0,product_mng,0.8806910101,2,45,1,1,1,2,5
0.43,0.5,135,3,0,product_mng,0.6179619766,2,26,1,1,1,1,6
0.74,0.99,277,3,0,IT,1,2,53,1,2,1,0,3
0.09,0.77,275,4,0,product_mng,0.8268020347,1,38,1,0,3,2,3
0.45,0.49,149,3,0,product_mng,0.5402821689,2,32,1,2,1,2,2
0.09,0.87,295,4,0,product_mng,0.854837758,2,48,1,3,3,1,4
0.11,0.97,277,4,0,product_mng,1,2,25,2,1,4,2,2
0.11,0.79,306,4,0,product_mng,0.6609123239,2,44,1,2,1,1,1
0.1,0.83,295,4,0,product_mng,0.9379554416,2,44,1,3,3,2,1
0.4,0.54,137,3,0,marketing,0.623343643,2,55,1,0,2,3,1
0.43,0.56,157,3,0,sales,0.4835689875,2,42,0,1,0,0,5
0.39,0.56,142,3,0,accounting,0.6404097363,2,43,1,2,3,0,2
0.45,0.54,140,3,0,support,0.3937927804,2,22,1,2,4,3,3
0.38,0.49,151,3,0,technical,0.4051739717,1,53,1,0,2,2,3
0.79,0.59,139,3,1,management,0.4595411716,1,49,2,2,1,2,4
0.84,0.85,249,6,0,marketing,0.934068075,1,39,0,0,1,2,1
0.11,0.77,291,4,0,marketing,0.8467622454,2,28,1,1,3,2,2
0.11,0.87,305,4,0,marketing,0.9640908071,2,59,2,1,1,2,1
0.17,0.84,232,3,0,sales,0.691344508,2,27,1,1,1,0,5
0.44,0.45,132,3,0,sales,0.450369818,2,35,1,0,2,1,2
0.37,0.57,130,3,0,sales,0.6314508593,1,51,0,1,2,0,4
0.1,0.79,291,4,0,sales,0.6866203386,2,35,0,2,2,1,1
0.4,0.5,130,3,0,sales,0.5449372183,1,30,0,3,2,1,3
0.89,1,246,5,0,sales,0.8752330298,2,52,1,2,1,0,5
0.42,0.48,143,3,0,sales,0.3843977568,2,23,0,0,1,2,0
0.46,0.55,129,3,0,sales,0.5427390445,2,39,1,0,0,0,4
0.09,0.83,255,4,0,sales,0.8760695458,1,26,1,0,4,1,3
0.37,0.51,155,3,0,sales,0.4037607381,1,47,0,1,0,0,1
0.1,0.77,265,4,0,sales,0.6755669992,2,44,2,2,5,4,5
0.1,0.84,279,4,0,sales,0.7513339101,1,33,1,0,2,2,4
0.11,0.97,284,4,0,sales,0.8916102414,2,35,0,1,1,1,2
0.9,1,221,6,0,sales,0.9179661546,2,34,0,1,2,1,6
0.38,0.52,154,3,0,sales,0.4885447325,1,56,2,1,2,1,2
0.36,0.52,147,3,0,sales,0.5661368953,2,36,1,1,4,0,2
0.42,0.46,150,3,0,sales,0.4414095349,2,56,0,0,3,1,4
0.09,0.94,267,4,0,sales,1,1,40,0,1,1,0,4
0.43,0.52,158,3,0,sales,0.5857805518,2,36,1,0,2,2,2
0.24,0.46,224,5,0,accounting,0.3479580742,2,29,1,1,1,0,3
0.91,1,257,5,0,accounting,0.864652487,1,44,1,3,1,0,2
0.44,0.5,148,3,0,accounting,0.6133824692,1,34,2,3,2,2,3
0.71,0.87,177,4,0,hr,0.74394932,2,44,0,2,1,3,2
0.4,0.49,155,3,0,hr,0.3845017542,1,52,1,1,2,1,2
0.43,0.47,144,3,0,hr,0.3266399827,2,51,1,1,3,3,0
0.09,0.85,289,4,0,hr,0.8885009096,2,23,0,2,2,1,2
0.43,0.52,160,3,0,technical,0.5447111689,1,32,0,4,1,0,3
0.9,0.96,258,5,0,technical,1,2,46,1,3,2,0,5
0.84,1,234,5,0,technical,1,1,50,1,1,1,2,2
0.37,0.48,137,3,0,technical,0.4532529532,1,43,2,1,0,0,2
0.86,0.68,263,2,0,technical,0.6414757523,2,40,1,1,2,0,5
0.11,0.84,251,4,0,technical,0.7790556103,2,30,1,1,0,2,4
0.37,0.57,133,3,0,technical,0.465722076,2,59,0,0,1,2,5
0.4,0.46,132,3,0,technical,0.351425097,2,50,0,1,1,0,1
0.14,0.62,158,4,0,technical,0.5096851124,2,31,0,2,3,0,4
0.4,0.46,135,3,0,technical,0.3442344272,1,43,1,1,3,1,5
0.75,1,216,6,0,technical,0.9221536127,1,45,2,0,1,2,2
0.11,0.84,300,5,0,support,0.7820005891,1,29,1,1,1,3,2
0.46,0.49,138,3,0,support,0.6284736913,1,27,1,3,2,1,4
0.11,0.92,260,4,0,support,0.9435419753,1,28,0,0,2,0,2
0.38,0.49,132,3,0,support,0.6362787324,2,41,1,0,1,2,3
0.7,0.89,183,5,0,support,0.8517400843,1,38,0,2,3,1,4
0.09,0.82,250,4,0,support,0.8072879898,2,57,1,1,3,2,3
0.37,0.45,151,3,0,support,0.3973735977,2,29,1,3,3,2,1
0.1,0.83,292,4,0,support,0.7348662953,1,34,1,5,3,2,1
0.38,0.57,140,3,0,support,0.4629494123,1,45,0,4,1,0,1
0.9,1,221,5,0,support,1,1,52,2,0,3,0,3
0.44,0.51,138,3,0,support,0.6560432045,1,44,1,2,0,0,5
0.36,0.5,132,3,0,technical,0.363472849,1,38,2,3,3,2,2
0.31,0.84,133,5,0,technical,0.7351037624,2,45,2,2,2,1,2
0.1,0.84,283,4,0,technical,0.8170572277,2,31,1,2,3,3,6
0.42,0.48,129,3,0,management,0.3859000429,2,52,2,0,1,3,4
0.74,1,249,5,0,IT,0.9591641181,1,41,0,1,1,0,0
0.73,0.87,257,5,0,IT,0.758728905,2,37,2,3,4,1,2
0.09,0.96,245,4,0,IT,0.946953527,1,35,2,1,4,0,1
0.45,0.53,155,3,0,IT,0.4615083849,2,24,2,4,1,4,1
0.11,0.8,256,4,0,IT,0.7555715167,2,51,1,1,4,4,2
0.37,0.47,152,3,0,product_mng,0.3482937954,1,39,0,0,3,0,3
0.84,0.99,267,5,0,product_mng,0.9684384152,2,27,1,0,2,3,10
0.41,0.46,151,3,0,product_mng,0.6049772833,2,41,1,2,4,1,4
0.76,0.92,239,5,0,product_mng,0.8686499141,2,56,1,1,3,0,6
0.11,0.87,306,4,0,IT,0.9829287825,1,40,1,1,2,0,2
0.84,0.88,263,5,0,marketing,0.9829597425,2,47,2,2,3,1,4
0.39,0.5,147,3,0,marketing,0.6356175255,2,56,2,3,2,3,2
0.11,0.91,278,4,0,marketing,0.9970328537,1,33,2,1,3,1,2
0.45,0.56,154,3,0,marketing,0.6078790481,2,29,1,1,0,2,2
0.37,0.52,143,3,0,marketing,0.6269753333,1,58,0,1,3,0,2
0.4,0.52,155,3,0,marketing,0.3926934042,2,31,0,1,1,0,1
0.39,0.48,160,3,0,sales,0.4688491972,1,42,1,1,2,2,1
0.11,0.8,304,4,0,accounting,0.9467768716,1,50,1,1,1,5,2
0.83,1,240,5,0,support,1,2,52,1,0,2,0,5
0.11,0.92,305,4,0,technical,1,2,28,2,2,1,1,3
0.39,0.5,136,3,0,management,0.5838903068,2,55,2,1,9,2,3
0.45,0.45,132,3,0,marketing,0.5624645902,1,55,2,2,0,1,2
0.1,0.95,301,4,0,marketing,1,2,51,1,0,3,1,2
0.9,0.98,243,6,0,marketing,1,1,25,1,0,0,0,3
0.45,0.51,147,3,0,sales,0.516953403,2,51,2,0,2,1,6
0.79,0.89,239,5,0,sales,1,1,46,1,0,2,2,5
0.9,0.99,260,5,0,sales,1,2,35,0,2,4,1,2
0.11,0.84,296,4,0,sales,0.9431654897,2,45,1,1,1,0,4
0.43,0.55,129,3,0,sales,0.6019027303,1,52,2,0,1,2,4
0.31,0.54,132,5,0,sales,0.4813739841,2,60,1,4,3,3,3
0.32,0.5,135,5,0,sales,0.3606889386,1,49,1,1,1,2,3
0.45,0.57,158,3,0,sales,0.7006965388,1,46,0,1,1,1,1
0.81,0.99,259,5,0,sales,1,2,40,1,1,1,1,1
0.41,0.46,160,3,1,sales,0.3994428913,1,25,2,0,0,2,3
0.11,0.78,278,4,0,sales,0.6747405324,2,55,1,2,4,1,2
0.1,0.88,284,4,0,sales,0.9788569497,2,53,2,1,1,0,3
0.7,0.53,274,4,0,sales,0.6309560583,1,46,0,3,2,1,3
0.54,0.74,164,2,0,sales,0.8343523904,1,43,0,1,0,0,2
0.41,0.48,148,3,0,sales,0.5235248076,2,49,2,3,0,2,4
0.38,0.5,140,3,0,sales,0.4598046163,1,39,0,2,1,0,4
0.37,0.51,127,3,0,sales,0.4512210854,2,28,1,2,1,2,3
0.11,0.85,308,5,0,sales,0.702566431,2,32,1,1,2,0,1
0.4,0.47,146,3,0,sales,0.5700822676,1,32,1,0,2,2,2
0.1,0.84,261,4,0,accounting,0.7162298092,1,30,0,0,5,1,2
0.89,0.99,257,5,0,accounting,1,1,56,1,2,1,1,3
0.11,0.8,285,4,0,accounting,0.8012224841,1,58,1,2,2,0,6
0.36,0.55,141,3,0,hr,0.5580068077,2,44,1,0,1,0,1
0.4,0.46,127,3,0,hr,0.5880138536,2,54,0,2,2,0,3
0.09,0.85,297,4,0,hr,0.7094845034,1,22,1,2,0,3,5
0.4,0.46,143,3,0,hr,0.5420176674,1,41,2,3,1,0,2
0.37,0.55,152,3,0,technical,0.4156157195,2,26,1,1,0,1,2
0.44,0.51,156,3,0,technical,0.3714460818,1,50,0,1,2,4,3
0.09,0.8,283,5,0,technical,0.7789453094,1,47,2,2,3,0,6
0.92,0.87,226,6,0,technical,0.7389225523,2,59,1,3,2,2,4
0.74,0.91,232,5,0,technical,0.9967431854,2,24,2,0,1,2,3
0.09,0.82,249,4,0,technical,0.8288689281,2,42,0,2,0,2,3
0.89,0.95,275,5,0,technical,0.8087116348,2,34,2,2,2,3,2
0.09,0.8,304,4,0,technical,0.6621502059,2,52,0,2,2,2,2
0.27,0.54,278,3,0,technical,0.5738005589,1,38,1,0,3,2,2
0.1,0.91,287,4,0,technical,1,2,56,2,3,1,0,2
0.1,0.89,285,4,0,technical,0.8713398594,2,44,0,3,1,1,3
0.77,0.94,226,6,0,support,0.9563742015,1,24,1,0,1,0,3
0.9,0.82,259,5,0,support,0.9099488362,2,23,2,1,3,0,2
0.39,0.5,135,3,0,support,0.5331518522,1,24,2,2,2,0,0
0.76,1,219,5,0,support,0.9174280713,1,41,1,4,2,3,1
0.1,0.93,256,4,0,support,0.9639156078,2,30,1,0,4,1,3
0.87,0.9,254,6,0,support,0.9384838377,1,25,0,5,3,3,2
0.38,0.5,153,3,0,support,0.5702320943,1,46,2,0,1,1,2
0.77,0.99,228,5,0,support,1,2,22,1,4,1,2,2
0.78,0.87,228,5,0,support,1,1,60,0,2,3,0,4
0.44,0.5,128,3,0,support,0.4091864926,1,33,0,0,2,0,3
0.38,0.52,153,3,0,support,0.6553272039,2,45,1,1,2,4,4
0.43,0.46,156,3,0,technical,0.4715018471,2,30,0,1,0,1,4
0.39,0.5,294,3,0,technical,0.5515868421,1,41,1,1,1,0,1
0.88,1,219,5,0,technical,0.8798384792,1,26,0,3,1,0,2
0.45,0.46,153,3,0,management,0.4241727824,2,41,1,1,1,1,5
0.4,0.53,151,3,0,IT,0.6108137439,1,42,1,2,1,1,3
0.36,0.51,155,3,0,IT,0.5720733045,2,23,2,2,3,0,2
0.36,0.48,158,3,0,IT,0.3420418164,2,42,1,4,3,1,6
0.9,0.98,245,5,0,IT,0.993978279,1,45,0,1,1,3,1
0.43,0.53,131,3,0,IT,0.4064834579,1,30,0,0,2,2,5
0.89,0.87,225,5,0,product_mng,1,1,60,1,4,2,1,6
0.1,0.84,286,4,0,product_mng,0.9591889766,2,51,1,1,0,2,5
0.37,0.5,135,3,0,product_mng,0.3563241981,1,39,1,1,0,3,2
0.37,0.51,153,3,0,product_mng,0.6175948737,1,31,1,0,6,0,2
0.87,0.9,252,5,0,IT,1,1,42,2,2,1,0,3
0.4,0.56,149,3,0,accounting,0.5160644668,2,43,0,3,1,1,4
0.9,0.97,258,5,0,accounting,1,1,38,2,2,1,1,4
0.37,0.46,158,3,0,hr,0.4426311239,1,26,0,4,1,3,3
0.44,0.54,149,3,0,hr,0.5865697454,2,27,1,2,1,0,9
0.85,0.95,236,5,0,hr,0.9020952213,2,31,1,5,1,1,2
0.78,0.98,239,6,0,marketing,0.926767771,2,23,1,2,1,0,2
0.42,0.47,159,3,0,marketing,0.4473301667,2,28,1,3,1,0,2
0.92,0.99,255,6,0,sales,0.8836703276,1,25,1,2,3,2,4
0.11,0.83,244,4,0,accounting,0.9293416893,2,58,1,3,1,1,3
0.42,0.56,134,3,0,support,0.5146093686,1,40,0,1,2,1,2
0.48,0.57,270,4,0,technical,0.5400448662,2,49,1,2,0,2,2
0.83,0.85,255,5,0,management,0.9682163838,2,41,0,1,4,1,5
0.4,0.53,151,3,0,marketing,0.5289871442,1,51,1,0,3,0,2
0.43,0.45,135,3,0,marketing,0.4632761728,1,59,1,0,4,1,1
0.43,0.53,146,3,0,marketing,0.6669494374,2,23,1,3,1,0,2
0.1,0.97,254,4,0,sales,1,1,24,1,1,3,0,3
0.1,0.87,289,4,0,sales,0.7708400127,1,60,1,0,4,1,2
0.37,0.46,156,3,0,sales,0.451964509,1,46,1,3,2,0,3
0.38,0.53,156,3,0,sales,0.6713888682,1,23,1,2,1,0,3
0.4,0.5,128,3,0,sales,0.4617098895,1,60,1,1,0,0,5
0.89,0.86,275,5,0,sales,0.8214719326,2,36,2,0,0,1,7
0.45,0.46,155,3,0,sales,0.3685090695,1,24,1,2,5,1,2
0.37,0.48,159,3,0,sales,0.3642969342,2,26,2,4,2,1,4
0.46,0.49,148,3,0,sales,0.5620914372,1,57,1,1,3,1,2
0.87,0.91,228,5,0,sales,0.9910091406,1,59,0,0,2,2,3
0.11,0.84,298,4,0,sales,0.9807038891,1,58,0,3,0,3,2
0.79,0.87,261,5,0,sales,0.9520254633,2,48,0,2,1,0,5
0.79,0.92,254,6,0,sales,0.8430057482,2,26,1,5,3,0,3
0.19,0.59,192,3,0,sales,0.4520349735,1,38,1,0,2,2,4
0.87,0.98,248,5,0,sales,1,2,59,0,0,3,2,2
0.6,0.92,258,5,0,sales,0.8721352087,2,33,1,2,0,1,4
0.44,0.45,156,3,0,sales,0.3935914627,2,52,0,0,1,3,4
0.11,0.81,266,4,0,sales,0.9317865629,1,54,2,3,1,1,2
0.42,0.54,156,3,0,sales,0.5655299696,1,50,0,1,3,1,6
0.88,0.88,232,5,0,accounting,0.7944613522,2,59,1,1,3,0,1
0.11,0.84,287,4,0,accounting,0.9567288728,2,24,1,2,2,1,4
0.46,0.46,154,3,0,accounting,0.6080082565,2,59,1,3,0,0,4
0.82,0.97,263,5,0,hr,0.8460035683,2,51,0,4,3,5,5
0.44,0.56,131,3,0,hr,0.6686754885,1,43,0,1,2,1,6
0.11,0.78,260,4,0,hr,0.7471547093,2,59,1,4,0,2,3
0.42,0.5,139,3,0,hr,0.507221734,2,53,1,2,3,0,4
0.84,0.93,251,5,0,technical,1,2,31,1,0,1,0,1
0.11,0.95,286,4,0,technical,1,2,53,2,0,2,0,2
0.45,0.53,129,3,0,technical,0.4586491731,2,25,1,0,1,1,3
0.38,0.56,156,3,0,technical,0.4738552313,2,50,1,3,6,1,8
